County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Madison County,Alabama,1089,35396.8,28391.9,43137.5
Marion County,Florida,12083,35483.2,28510.1,43077.9
Clark County,Washington,53011,35636.6,30211,41460.8
Solano County,California,6095,35826.4,24329.3,48057
Virginia Beach City,Virginia,51810,36035.7,30506.8,41751.3
Sarasota County,Florida,12115,36144.6,28475.5,44695.1
Richmond County,New York,36085,36306.5,29955.3,42625.7
Denver County,Colorado,8031,36346.9,31236.2,41726.7
Spokane County,Washington,53063,36368.6,30674.2,42287.7
Stanislaus County,California,6099,36803.4,26918.7,48350.1
Johnson County,Kansas,20091,36854.9,33240,41153
Arapahoe County,Colorado,8005,36984.6,31745,42832.7
Camden County,New Jersey,34007,37203.8,30732,44845
Cameron County,Texas,48061,37204.2,30683.7,44390.4
Washington County,Oregon,41067,37635.3,31680.9,44003.8
East Baton Rouge Parish,Louisiana,22033,37680.6,32200.4,44091.7
Seminole County,Florida,12117,37690.3,27410.7,47869.2
Ramsey County,Minnesota,27123,37907.9,33752.8,42279
El Paso County,Colorado,8041,37998,33010.7,43305.5
Horry County,South Carolina,45051,38168.4,32787.3,44405.4
Williamson County,Texas,48491,38447.6,31135.5,46615.7
Bristol County,Massachusetts,25005,38875.6,33042.2,45780.6
Burlington County,New Jersey,34005,39518.6,32819.7,46774
Guilford County,North Carolina,37081,39645.4,29984.6,50085.6
Lucas County,Ohio,39095,40800.1,35380.9,47209.1
Passaic County,New Jersey,34031,41171.4,32980.9,49725.5
Manatee County,Florida,12081,41426.3,32654.6,51026.3
District Of Columbia,District of Columbia,11001,41443.5,38698.9,44543.7
Kane County,Illinois,17089,41527.3,31301.7,52675.2
Douglas County,Nebraska,31055,41539.2,37909.4,45226.2
Lancaster County,Pennsylvania,42071,41686,29860.4,55229.6
Jefferson Parish,Louisiana,22051,41999.5,34396.3,49835
Anne Arundel County,Maryland,24003,42524.5,37739.6,47854
Genesee County,Michigan,26049,42739.1,36526.8,49695.7
Sedgwick County,Kansas,20173,42787.3,39118.8,46734.6
Bernalillo County,New Mexico,35001,42987.7,37172,48955.4
Monmouth County,New Jersey,34025,43168.6,35598.4,51812.8
Lake County,Florida,12069,43180.5,35603.4,51815.8
Montgomery County,Texas,48339,43231.6,31848.9,55951.1
Bucks County,Pennsylvania,42017,43766.8,33371.2,55669
Mobile County,Alabama,1097,43990.5,39104.5,49841.4
Greenville County,South Carolina,45045,44248,37136.6,52068.5
Ocean County,New Jersey,34029,44446.4,37325.3,52261.2
Lake County,Illinois,17097,44534.8,34862.4,56301.9
Norfolk County,Massachusetts,25021,44943,38262.9,52158.5
Delaware County,Pennsylvania,42045,45039.4,33407.3,56922.4
Knox County,Tennessee,47093,45102.1,37457.4,54488.5
Pinal County,Arizona,4021,45290.5,39483.4,51630.4
Will County,Illinois,17197,46402.9,35477.3,59410.5
Summit County,Ohio,39153,46630.9,39340.2,54983.6
Cobb County,Georgia,13067,47391.6,38306.2,57006.9
Kent County,Michigan,26081,47550,39006.1,56806.3
Hudson County,New Jersey,34017,47664.6,37846.2,59039
Suffolk County,Massachusetts,25025,47986.7,40606.4,55886.6
New Castle County,Delaware,10003,48014,43726.3,52606.7
Lake County,Indiana,18089,48020.3,41925.2,54203.7
Davidson County,Tennessee,47037,48464.2,38199.4,60947.4
Essex County,Massachusetts,25009,49746.8,41990.6,58394.8
San Joaquin County,California,6077,50403.3,37074.2,66443.4
Tulsa County,Oklahoma,40143,50423.7,43116.3,58439.5
Fairfield County,Connecticut,9001,50442.3,44812.8,55947.5
Multnomah County,Oregon,41051,51351.5,44472,58732
Providence County,Rhode Island,44007,51479.2,47907.1,55215
Montgomery County,Ohio,39113,51956.1,43570.5,60437
Denton County,Texas,48121,51956.9,37058.2,68903.9
Pasco County,Florida,12101,52914.1,41889,65514.8
Monroe County,New York,36055,52948,43489,62629
Ventura County,California,6111,54318.5,40996.9,70039.2
San Mateo County,California,6081,54994.3,40132.6,73799.9
Snohomish County,Washington,53061,56321.1,50125.7,63341.1
Essex County,New Jersey,34013,56954.5,48493.2,66832.1
Westchester County,New York,36119,57102.2,47420.1,68316.7
Montgomery County,Pennsylvania,42091,57765.1,45443.6,72416.8
Fairfax County,Virginia,51059,58245.1,48038.4,68854.9
Worcester County,Massachusetts,25027,58318.7,50537.1,66140.4
Baltimore City,Maryland,24510,58719,52706.8,64507.9
Dupage County,Illinois,17043,59028,45861.3,72201.3
Jackson County,Missouri,29095,59239.6,52203.1,66652.5
Middlesex County,New Jersey,34023,59369.9,49351.6,70686
Bergen County,New Jersey,34003,59414.8,49552.4,69459.9
Montgomery County,Maryland,24031,61487.1,55201.9,68253.4
Dekalb County,Georgia,13089,61799.3,51860.4,71412.7
Brevard County,Florida,12009,62494.7,51182.6,76414.3
Volusia County,Florida,12127,62553,50671.4,75160.1
Travis County,Texas,48453,62889,53465.5,73360.3
Jefferson County,Alabama,1073,64399.2,56697.3,73139.8
Baltimore County,Maryland,24005,64491.4,58616.5,70278
Kern County,California,6029,64841.4,49347,81344.1
Fort Bend County,Texas,48157,64865.7,49888.3,81019.6
El Paso County,Texas,48141,65413.1,54713.4,78408.3
Oklahoma County,Oklahoma,40109,65861.1,57580.7,74964.7
Collin County,Texas,48085,66074.4,46500.4,87203
Gwinnett County,Georgia,13135,66264.4,53581.1,80092.8
Lee County,Florida,12071,67669.5,55120.3,81739.6
Hartford County,Connecticut,9003,67821,62157.2,73875.2
Jefferson County,Kentucky,21111,68008.1,60220.7,76703.9
Fulton County,Georgia,13121,68227.2,57286.4,80286.5
Pierce County,Washington,53053,68376.9,60600.2,76245.9
Pima County,Arizona,4019,68759.3,60042.3,76504.9
Salt Lake County,Utah,49035,68942.5,63611.2,74551.8
San Francisco County,California,6075,68973,50505.4,90003.4
Hamilton County,Ohio,39061,69411.8,59215.5,79582
Mecklenburg County,North Carolina,37119,69796,55911.2,86180.7
Wake County,North Carolina,37183,69917.7,57112.1,84004.7
Milwaukee County,Wisconsin,55079,69960.8,60356.4,79738.3
New Haven County,Connecticut,9009,71000.5,65313.4,76642
St. Louis County,Missouri,29189,71433.7,62844.7,79992
Hennepin County,Minnesota,27053,71619.4,65481.6,78093.4
Polk County,Florida,12105,74571,59244.8,89381.2
Fresno County,California,6019,74986.9,56294.2,96872.4
Erie County,New York,36029,76917.5,66687.2,88867
Hidalgo County,Texas,48215,77233.1,63753.7,91438
Macomb County,Michigan,26099,79422.6,66973.1,91961.2
Marion County,Indiana,18097,82063.1,74682.1,90793.6
Honolulu County,Hawaii,15003,82320.8,77185.4,87708.4
Shelby County,Tennessee,47157,82918.6,69325.9,97652.4
Pinellas County,Florida,12103,82996.3,64095.2,103572.3
Nassau County,New York,36059,85148.8,72413.1,97882.7
Contra Costa County,California,6013,86360.5,65971.1,109178.2
Prince Georges County,Maryland,24033,88790.2,81025.9,97085.5
Middlesex County,Massachusetts,25017,88798.7,78829,99200.5
New York County,New York,36061,90386.9,78532.1,102707.5
Allegheny County,Pennsylvania,42003,90463.6,78137.6,104007.6
Duval County,Florida,12031,91838.4,75786.7,108084.5
Oakland County,Michigan,26125,93768.5,82115.6,106350.8
Suffolk County,New York,36103,94695.3,81717.8,109439.4
Orange County,Florida,12095,98031.1,79806.3,117907.2
Alameda County,California,6001,100798.3,77292.7,128921.5
Franklin County,Ohio,39049,102497.3,89695.1,115821.3
Cuyahoga County,Ohio,39035,104395.3,90277.7,118772.7
Sacramento County,California,6067,107315,85049.3,132750.8
Hillsborough County,Florida,12057,112077.8,90761.1,135509
King County,Washington,53033,122418.5,110678.5,134770.8
Bronx County,New York,36005,123252.2,108181.4,139676.2
Palm Beach County,Florida,12099,127452.2,101164.5,157845.2
Santa Clara County,California,6085,129949.3,100028.8,160934.6
Philadelphia County,Pennsylvania,42101,138598.2,121293.9,156040.2
Broward County,Florida,12011,144911.8,118949,176139.9
Wayne County,Michigan,26163,153931.5,137449.8,171004.2
Tarrant County,Texas,48439,157494.1,133660.5,183078
San Bernardino County,California,6071,163202.1,134336.2,195419.3
Bexar County,Texas,48029,165891.5,136973,195929.3
Dallas County,Texas,48113,182542.3,150736.9,218861.4
Riverside County,California,6065,182637.3,148104.4,216660.6
Kings County,New York,36047,183570.6,164182.9,203278.3
Clark County,Nevada,32003,189984.7,166320.7,213600.9
Miami-Dade County,Florida,12086,190581.3,151455.8,233567.1
San Diego County,California,6073,198244.4,165485.7,232266.3
Queens County,New York,36081,208048.2,186727.7,230896.5
Orange County,California,6059,229477.5,190979.5,268886.8
Maricopa County,Arizona,4013,316604.6,290563.8,342003.6
Harris County,Texas,48201,344810.7,293038.5,397767.2
Cook County,Illinois,17031,356695.4,319478.9,393557.7
Los Angeles County,California,6037,711789.6,638897.9,782935.6
